action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2314917,[],CHEMBL1015783,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1O[C@@H](Oc2cc3c(=O)oc4c(O)c(O)cc5c(=O)oc(c2O)c3c45)[C@H](O)[C@H](O)[C@H]1O,,,CHEMBL1150692,J Nat Prod,2003,,CHEMBL516559,ESCHWEILENOL C,CHEMBL516559,,0,http://www.openphacts.org/units/MicrogramPerMilliliter,790370,=,1,1,=,,IC50,ug.mL-1,,4.8,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,ug ml-1,UO_0000274,,4.8
,,2328275,[],CHEMBL1024134,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(=C\CC[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O,,,CHEMBL1146486,J Nat Prod,2004,"{'bei': '9.39', 'le': '0.18', 'lle': '-0.17', 'sei': '4.20'}",CHEMBL474065,GANODERIC ACID BETA,CHEMBL474065,4.70,0,http://www.openphacts.org/units/Nanomolar,761488,=,1,1,=,,IC50,nM,,20000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,20.0
,,2337332,[],CHEMBL965471,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](COCc2ccccc2)NS(C)(=O)=O)CSC1(C)C,,,CHEMBL1150285,J Med Chem,2008,"{'bei': '13.28', 'le': '0.26', 'lle': '6.74', 'sei': '6.00'}",CHEMBL503829,,CHEMBL503829,9.25,0,http://www.openphacts.org/units/Nanomolar,766608,=,1,1,=,,IC50,nM,,0.56,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.56
,,2337333,[],CHEMBL965471,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](CS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1ccccc1C,,,CHEMBL1150285,J Med Chem,2008,"{'bei': '13.51', 'le': '0.26', 'lle': '6.56', 'sei': '6.21'}",CHEMBL509400,,CHEMBL509400,10.07,0,http://www.openphacts.org/units/Nanomolar,766633,=,1,1,=,,IC50,nM,,0.086,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.086
,,2337334,[],CHEMBL965471,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CS(=O)(=O)c2ccc3ccccc3c2)NS(C)(=O)=O)CSC1(C)C,,,CHEMBL1150285,J Med Chem,2008,"{'bei': '12.86', 'le': '0.26', 'lle': '7.13', 'sei': '5.61'}",CHEMBL485911,,CHEMBL485911,10.05,0,http://www.openphacts.org/units/Nanomolar,766632,=,1,1,=,,IC50,nM,,0.09,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.09
,,2337335,[],CHEMBL965471,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](CS(=O)(=O)c1cccc2ccccc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1ccccc1C,,,CHEMBL1150285,J Med Chem,2008,"{'bei': '13.49', 'le': '0.26', 'lle': '6.54', 'sei': '6.20'}",CHEMBL510136,,CHEMBL510136,10.05,0,http://www.openphacts.org/units/Nanomolar,766629,=,1,1,=,,IC50,nM,,0.09,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.09
,,2337336,[],CHEMBL965471,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CS(=O)(=O)c2cccc3ccccc23)NS(C)(=O)=O)CSC1(C)C,,,CHEMBL1150285,J Med Chem,2008,"{'bei': '12.91', 'le': '0.26', 'lle': '7.16', 'sei': '5.63'}",CHEMBL452953,,CHEMBL452953,10.08,0,http://www.openphacts.org/units/Nanomolar,766628,=,1,1,=,,IC50,nM,,0.083,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.083
,,2337337,[],CHEMBL965471,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](CS(=O)(=O)c1ccc(F)cc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1ccccc1C,,,CHEMBL1150285,J Med Chem,2008,"{'bei': '13.42', 'le': '0.27', 'lle': '7.07', 'sei': '5.91'}",CHEMBL508278,,CHEMBL508278,9.57,0,http://www.openphacts.org/units/Nanomolar,766625,=,1,1,=,,IC50,nM,,0.27,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.27
,,2337338,[],CHEMBL965471,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](CS(=O)(=O)c1ccc(Cl)cc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1ccccc1C,,,CHEMBL1150285,J Med Chem,2008,"{'bei': '13.24', 'le': '0.27', 'lle': '6.65', 'sei': '5.96'}",CHEMBL462726,,CHEMBL462726,9.66,0,http://www.openphacts.org/units/Nanomolar,766623,=,1,1,=,,IC50,nM,,0.22,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.22
,,2337339,[],CHEMBL965471,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CS(=O)(=O)c2ccc(Cl)cc2)NS(C)(=O)=O)CSC1(C)C,,,CHEMBL1150285,J Med Chem,2008,"{'bei': '13.01', 'le': '0.27', 'lle': '7.54', 'sei': '5.56'}",CHEMBL452873,,CHEMBL452873,9.96,0,http://www.openphacts.org/units/Nanomolar,766622,=,1,1,=,,IC50,nM,,0.11,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.11
,,2337340,[],CHEMBL965471,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CSC[C@@H](NC(C)=O)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2CSC(C)(C)[C@H]2C(=O)NCc2ccccc2C)cc1,,,CHEMBL1150285,J Med Chem,2008,"{'bei': '13.78', 'le': '0.27', 'lle': '5.91', 'sei': '7.11'}",CHEMBL230484,,CHEMBL230484,9.74,0,http://www.openphacts.org/units/Nanomolar,766619,=,1,1,=,,IC50,nM,,0.18,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.18
,,2337341,[],CHEMBL965471,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CSC[C@@H](NS(C)(=O)=O)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2CSC(C)(C)[C@H]2C(=O)NCc2ccccc2C)cc1,,,CHEMBL1150285,J Med Chem,2008,"{'bei': '12.90', 'le': '0.26', 'lle': '6.35', 'sei': '6.22'}",CHEMBL455816,,CHEMBL455816,9.59,0,http://www.openphacts.org/units/Nanomolar,766618,=,1,1,=,,IC50,nM,,0.26,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.26
,,2337342,[],CHEMBL965471,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@H](COCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1ccccc1C,,,CHEMBL1150285,J Med Chem,2008,"{'bei': '14.24', 'le': '0.27', 'lle': '6.31', 'sei': '6.86'}",CHEMBL449836,,CHEMBL449836,9.41,0,http://www.openphacts.org/units/Nanomolar,766609,=,1,1,=,,IC50,nM,,0.39,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.39
,,2370637,[],CHEMBL1025565,Inhibition of wild type HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)n2cc(COC(=O)N[C@H]3c4ccccc4C[C@H]3O)nn2)cc1,,,CHEMBL1140174,J Med Chem,2008,"{'bei': '12.39', 'le': '0.24', 'lle': '4.56', 'sei': '5.27'}",CHEMBL503571,,CHEMBL503571,8.22,0,http://www.openphacts.org/units/Nanomolar,774387,=,1,1,=,,IC50,nM,,6.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,6.0
,,2418930,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)O1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1153826,Bioorg Med Chem,2009,,CHEMBL491655,PANAXADIOL,CHEMBL491655,,0,http://www.openphacts.org/units/Nanomolar,782792,>,1,1,>,,IC50,nM,,217100.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,217.1
,,2418932,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4[C@@H](O)C[C@]23C)O1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1153826,Bioorg Med Chem,2009,,CHEMBL487293,PANAXATRIOL,CHEMBL487293,,0,http://www.openphacts.org/units/Nanomolar,782793,>,1,1,>,,IC50,nM,,209900.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,209.9
,,2418934,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '9.60', 'le': '0.18', 'lle': '-2.55', 'sei': '9.47'}",CHEMBL489014,,CHEMBL489014,4.41,0,http://www.openphacts.org/units/Nanomolar,782873,=,1,1,=,,IC50,nM,,39400.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,39.4
,,2418936,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4C(=O)C[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '9.25', 'le': '0.18', 'lle': '-1.76', 'sei': '6.88'}",CHEMBL518910,,CHEMBL518910,4.37,0,http://www.openphacts.org/units/Nanomolar,782874,=,1,1,=,,IC50,nM,,42300.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,42.3
,,2418939,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2C(=O)C[C@@H]2[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]23C)O1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1153826,Bioorg Med Chem,2009,,CHEMBL489832,,CHEMBL489832,,0,http://www.openphacts.org/units/Nanomolar,782875,>,1,1,>,,IC50,nM,,218000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,218.0
,,2418940,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2C(=O)C[C@@H]2[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4C(=O)C[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '9.81', 'le': '0.19', 'lle': '-1.72', 'sei': '7.64'}",CHEMBL487707,,CHEMBL487707,4.62,0,http://www.openphacts.org/units/Nanomolar,782953,=,1,1,=,,IC50,nM,,24200.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,24.2
,,2418942,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)C=C(O)C(=O)C(C)(C)[C@@H]4CC[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '9.62', 'le': '0.18', 'lle': '-2.06', 'sei': '6.81'}",CHEMBL487911,,CHEMBL487911,4.54,0,http://www.openphacts.org/units/Nanomolar,782954,=,1,1,=,,IC50,nM,,28500.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,28.5
,,2418944,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@](C)(CC(=O)O)[C@H](C(C)(C)C(=O)O)CC[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '9.72', 'le': '0.19', 'lle': '-1.23', 'sei': '4.73'}",CHEMBL520898,,CHEMBL520898,4.92,0,http://www.openphacts.org/units/Nanomolar,782955,=,1,1,=,,IC50,nM,,11900.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,11.9
,,2418947,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2C(=O)C[C@@H]2[C@@](C)(CC(=O)O)[C@H](C(C)(C)C(=O)O)CC[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '9.20', 'le': '0.18', 'lle': '-1.71', 'sei': '4.60'}",CHEMBL527420,,CHEMBL527420,4.64,0,http://www.openphacts.org/units/Nanomolar,783046,=,1,1,=,,IC50,nM,,22800.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,22.8
,,2418948,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)C[C@](O)(C(=O)O)C(C)(C)[C@@H]4CC[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '10.19', 'le': '0.20', 'lle': '-0.81', 'sei': '5.75'}",CHEMBL488536,,CHEMBL488536,5.00,0,http://www.openphacts.org/units/Nanomolar,783047,=,1,1,=,,IC50,nM,,10000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,10.0
,,2418950,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)C[C@](O)(C(=O)O)C(C)(C)[C@@H]4C(=O)C[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '8.96', 'le': '0.17', 'lle': '-0.46', 'sei': '4.35'}",CHEMBL488733,,CHEMBL488733,4.52,0,http://www.openphacts.org/units/Nanomolar,783048,=,1,1,=,,IC50,nM,,29900.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,29.9
,,2418952,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@]1(O)C[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@]5(C)CCCC(C)(C)O5)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1153826,Bioorg Med Chem,2009,,CHEMBL514783,,CHEMBL514783,,0,http://www.openphacts.org/units/Nanomolar,781786,>,1,1,>,,IC50,nM,,198000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,198.0
,,2418954,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@]1(O)C[C@]2(C)[C@H]3C[C@@H](O)[C@@H]4[C@@H]([C@@]5(C)CCCC(C)(C)O5)CC[C@@]4(C)[C@]3(C)CC(=O)[C@H]2C1(C)C,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1153826,Bioorg Med Chem,2009,,CHEMBL508212,,CHEMBL508212,,0,http://www.openphacts.org/units/Nanomolar,781787,>,1,1,>,,IC50,nM,,193000.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,193.0
,,2418956,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]4CC[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '9.46', 'le': '0.18', 'lle': '-2.22', 'sei': '5.98'}",CHEMBL449466,,CHEMBL449466,5.57,0,http://www.openphacts.org/units/Nanomolar,781788,=,1,1,=,,IC50,nM,,2700.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,2.7
,,2418958,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2C(=O)C[C@@H]2[C@@]4(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]4CC[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '8.84', 'le': '0.17', 'lle': '-2.81', 'sei': '5.77'}",CHEMBL510592,,CHEMBL510592,5.19,0,http://www.openphacts.org/units/Nanomolar,781789,=,1,1,=,,IC50,nM,,6500.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,6.5
,,2418960,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]4[C@@H](O)C[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '8.94', 'le': '0.17', 'lle': '-1.35', 'sei': '4.77'}",CHEMBL448055,,CHEMBL448055,5.41,0,http://www.openphacts.org/units/Nanomolar,781790,=,1,1,=,,IC50,nM,,3900.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,3.9
,,2418962,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4[C@@H](OC(=O)CC(C)(C)C(=O)O)C[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '9.21', 'le': '0.18', 'lle': '-1.19', 'sei': '4.92'}",CHEMBL507579,,CHEMBL507579,5.57,0,http://www.openphacts.org/units/Nanomolar,781791,=,1,1,=,,IC50,nM,,2700.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,2.7
,,2418965,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](O)C[C@@H]2[C@@]4(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]4[C@@H](OC(=O)CC(C)(C)C(=O)O)C[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '7.19', 'le': '0.14', 'lle': '-2.55', 'sei': '3.36'}",CHEMBL507189,,CHEMBL507189,5.27,0,http://www.openphacts.org/units/Nanomolar,781792,=,1,1,=,,IC50,nM,,5400.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,5.4
,,2418966,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2C(=O)C[C@@H]2[C@@]4(C)CC[C@H](OC(=O)CC(C)(C)C(=O)O)C(C)(C)[C@@H]4[C@@H](OC(=O)CC(C)(C)C(=O)O)C[C@]23C)O1,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '6.79', 'le': '0.13', 'lle': '-3.06', 'sei': '3.23'}",CHEMBL449203,,CHEMBL449203,4.96,0,http://www.openphacts.org/units/Nanomolar,781793,=,1,1,=,,IC50,nM,,10900.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,10.9
,,2418968,[],CHEMBL964238,Inhibition of HIV1 protease by HPLC method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C,,,CHEMBL1153826,Bioorg Med Chem,2009,"{'bei': '8.58', 'le': '0.17', 'lle': '4.42', 'sei': '2.64'}",CHEMBL296588,PEPSTATIN,CHEMBL296588,5.89,0,http://www.openphacts.org/units/Nanomolar,781794,=,1,1,=,,IC50,nM,,1300.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,uM,UO_0000065,,1.3
,,2420876,[],CHEMBL981022,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)c1ccc2ccccc2n1)[C@H]1CCOC1,,,CHEMBL1153435,J Med Chem,2009,"{'bei': '15.06', 'le': '0.28', 'lle': '6.05', 'sei': '7.75'}",CHEMBL451129,,CHEMBL451129,10.30,0,http://www.openphacts.org/units/Nanomolar,782842,=,1,1,=,,IC50,nM,,0.05,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.05
,,2420878,[],CHEMBL981022,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1,,,CHEMBL1153435,J Med Chem,2009,"{'bei': '13.18', 'le': '0.25', 'lle': '3.53', 'sei': '6.79'}",CHEMBL18389,,CHEMBL18389,6.80,0,http://www.openphacts.org/units/Nanomolar,782921,=,1,1,=,,IC50,nM,,160.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,160.0
,,2420880,[],CHEMBL981022,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)O[C@H]1CCOC1,,,CHEMBL1153435,J Med Chem,2009,,CHEMBL319408,,CHEMBL319408,,0,http://www.openphacts.org/units/Nanomolar,782922,<,1,1,<,,IC50,nM,,0.03,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.03
,,2420882,[],CHEMBL981022,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)OC1CCCC1,,,CHEMBL1153435,J Med Chem,2009,"{'bei': '17.11', 'le': '0.32', 'lle': '4.87', 'sei': '8.83'}",CHEMBL101560,,CHEMBL101560,9.52,0,http://www.openphacts.org/units/Nanomolar,782923,=,1,1,=,,IC50,nM,,0.3,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,0.3
,,2420891,[],CHEMBL981022,Inhibition of HIV1 protease,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCS(=O)(=O)C1,,,CHEMBL1153435,J Med Chem,2009,"{'bei': '12.63', 'le': '0.25', 'lle': '4.45', 'sei': '5.69'}",CHEMBL273317,,CHEMBL273317,7.12,0,http://www.openphacts.org/units/Nanomolar,783014,=,1,1,=,,IC50,nM,,76.0,CHEMBL2366517,Human immunodeficiency virus 1,Protease,11676,,,IC50,nM,UO_0000065,,76.0
